condition,MSc,age,female,nonUS,sensScale,MScIfControl,MScIfScared,sample,badRand,MScBadRand,Block,Select
1,35,33,1,1,2.46,41,35,3,0,41,NA,0
0,17,37,0,0,2.79,17,13,3,0,17,NA,0
0,26,56,1,0,1.16,26,23,3,0,26,NA,0
1,16,56,1,1,0.38,18,16,3,0,18,NA,0
1,18,32,1,0,1.27,25,18,3,0,25,NA,0
1,30,54,1,1,0.14,27,30,3,0,27,NA,0
0,24,48,1,0,0.88,24,23,3,1,23,NA,0
0,20,50,0,0,0.81,20,20,3,0,20,NA,0
1,4,60,0,0,1.04,6,4,3,0,6,NA,0
1,24,44,0,0,-2.07,21,24,3,1,24,NA,0
1,18,33,0,0,0.15,16,18,3,0,16,NA,0
0,20,43,0,0,0.9,20,13,3,1,13,NA,0
0,31,47,1,1,2.8,31,24,3,0,31,NA,0
0,17,55,0,0,0.24,17,16,3,0,17,NA,0
0,23,44,0,0,-1.97,23,25,3,1,25,NA,0
1,15,68,0,0,-0.21,13,15,3,1,15,NA,0
0,24,44,1,0,-0.75,24,23,3,1,23,NA,0
1,11,46,0,0,0.01,14,11,3,0,14,NA,0
1,0,63,0,1,2.31,0,0,3,0,0,NA,0
0,7,54,0,1,-0.31,7,7,3,0,7,NA,0
0,26,36,0,0,1.42,26,19,3,1,19,NA,0
0,13,50,1,1,1.39,13,13,3,0,13,NA,0
1,23,60,0,1,0.61,23,23,3,0,23,NA,0
0,24,42,0,1,-0.06,24,23,3,0,24,NA,0
0,28,29,1,0,-0.27,28,22,3,1,22,NA,0
1,16,43,0,1,0.21,20,16,3,1,16,NA,0
0,36,45,0,1,0.03,36,30,3,1,30,NA,0
0,26,48,0,0,-0.52,26,24,3,1,24,NA,0
1,20,36,0,1,0.26,23,20,3,1,20,NA,0
1,2,72,0,0,0.68,9,2,3,0,9,NA,0
1,21,51,0,0,0.44,23,21,3,1,21,NA,0
1,16,70,1,1,0.18,16,16,3,1,16,NA,0
1,16,48,0,1,-0.61,16,16,3,1,16,NA,0
1,23,62,1,0,-0.64,23,23,3,1,23,NA,0
1,34,57,1,0,0.75,34,34,3,0,34,NA,0
1,34,41,1,1,-1.93,30,34,3,1,34,NA,0
0,27,54,0,0,-0.17,27,26,3,1,26,NA,0
1,22,52,0,0,-0.15,21,22,3,0,21,NA,0
1,19,57,1,0,1,24,19,3,0,24,NA,0
1,27,24,0,1,-0.76,22,27,3,1,27,NA,0
0,25,43,1,1,-0.24,25,21,3,0,25,NA,0
1,26,46,0,1,0.41,25,26,3,0,25,NA,0
0,26,42,1,0,0.28,26,24,3,1,24,NA,0
0,18,39,0,0,-0.11,18,13,3,0,18,NA,0
1,18,39,0,0,0.24,17,18,3,1,18,NA,0
0,15,54,0,1,-0.97,15,16,3,1,16,NA,0
1,0,66,0,0,0.58,0,0,3,0,0,NA,0
0,30,45,0,0,0.01,30,29,3,1,29,NA,0
1,18,57,0,0,-0.56,19,18,3,0,19,NA,0
1,24,46,1,1,0.76,23,24,3,0,23,NA,0
1,37,36,0,0,0.1,36,37,3,1,37,NA,0
1,21,37,0,0,-1.05,23,21,3,1,21,NA,0
0,21,49,0,0,-0.74,21,19,3,0,21,NA,0
0,22,67,1,0,0.09,22,20,3,1,20,NA,0
1,23,55,0,0,0.81,25,23,3,0,25,NA,0
0,26,37,1,0,0.26,26,26,3,1,26,NA,0
1,33,47,1,0,-0.22,32,33,3,0,32,NA,0
1,21,67,0,0,-2.63,15,21,3,1,21,NA,0
1,36,46,1,0,-0.04,36,36,3,0,36,NA,0
1,15,54,0,1,0.51,17,15,3,1,15,NA,0
0,23,41,0,1,-1.09,23,25,3,1,25,NA,0
1,22,62,1,0,1.66,26,22,3,0,26,NA,0
0,35,30,0,1,-0.89,35,38,3,1,38,NA,0
0,24,54,0,0,-0.43,24,24,3,1,24,NA,0
1,32,46,1,0,0.1,32,32,3,0,32,NA,0
0,11,56,0,0,-0.5,11,8,3,1,8,NA,0
0,26,36,0,1,0.89,26,25,3,0,26,NA,0
0,21,52,1,0,0.03,21,22,3,1,22,NA,0
1,14,58,1,0,1.03,19,14,3,0,19,NA,0
0,23,50,1,0,0.32,23,20,3,0,23,NA,0
0,32,50,1,1,-0.28,32,30,3,0,32,NA,0
1,22,49,0,0,-1.6,22,22,3,1,22,NA,0
1,15,46,0,1,0.19,13,15,3,0,13,NA,0
0,23,49,1,0,1.09,23,17,3,1,17,NA,0
0,30,42,0,0,0.54,30,27,3,0,30,NA,0
1,36,44,0,1,0.36,34,36,3,0,34,NA,0
1,2,67,0,0,0.45,6,2,3,1,2,NA,0
0,19,54,1,1,0.78,19,14,3,0,19,NA,0
1,27,41,0,1,-0.24,29,27,3,1,27,NA,0
0,37,58,1,1,1.81,37,32,3,0,37,NA,0
1,18,44,0,0,-0.22,20,18,3,0,20,NA,0
0,10,65,0,0,-0.33,10,10,3,1,10,NA,0
1,9,58,1,1,2.1,15,9,3,0,15,NA,0
0,25,51,1,0,0.25,25,22,3,0,25,NA,0
1,7,48,0,1,1.91,9,7,3,0,9,NA,0
0,19,57,1,0,-1.34,19,20,3,1,20,NA,0
0,32,32,1,1,-0.14,32,30,3,0,32,NA,0
0,0,77,0,0,-0.5,0,0,3,0,0,NA,0
1,34,39,1,0,-0.5,36,34,3,0,36,NA,0
1,28,62,1,0,-0.87,28,28,3,0,28,NA,0
1,43,44,1,1,-1.11,42,43,3,1,43,NA,0
1,18,53,0,1,-0.82,16,18,3,0,16,NA,0
1,23,40,0,0,-0.18,22,23,3,1,23,NA,0
0,33,29,1,0,0.59,33,28,3,0,33,NA,0
0,20,65,1,0,-0.93,20,19,3,0,20,NA,0
1,14,65,0,1,-0.65,11,14,3,1,14,NA,0
0,15,65,0,0,-0.3,15,12,3,0,15,NA,0
0,14,66,0,1,1.18,14,6,3,0,14,NA,0
1,30,66,1,0,0.5,34,30,3,0,34,NA,0
0,34,30,0,0,-1.01,34,35,3,0,34,NA,0
1,23,70,1,0,0.04,24,23,3,0,24,NA,0
0,29,26,1,1,-0.96,29,31,3,1,31,NA,0
1,9,44,0,0,0.52,12,9,3,0,12,NA,0
0,26,53,0,0,0.27,26,22,3,0,26,NA,0
1,18,55,1,0,-0.28,20,18,3,0,20,NA,0
0,42,34,1,1,0.41,42,45,3,0,42,NA,0
1,20,46,1,0,0.38,24,20,3,0,24,NA,0
0,14,56,0,1,-2.07,14,21,3,1,21,NA,0
0,9,51,0,0,-2.08,9,11,3,0,9,NA,0
0,28,66,1,0,0.84,28,23,3,0,28,NA,0
1,32,34,1,0,0.92,36,32,3,0,36,NA,0
0,11,65,1,0,0.12,11,8,3,0,11,NA,0
1,27,47,0,0,-0.12,27,27,3,0,27,NA,0
0,20,37,0,0,-0.51,20,19,3,0,20,NA,0
1,3,64,0,0,0.51,7,3,3,0,7,NA,0
0,16,63,1,0,0.93,16,10,3,1,10,NA,0
1,0,45,0,0,-0.31,5,0,3,1,0,NA,0
1,23,63,1,0,0.11,25,23,3,0,25,NA,0
1,33,57,1,1,-0.61,33,33,3,1,33,NA,0
1,22,47,0,0,0.53,26,22,3,0,26,NA,0
1,36,38,1,0,-0.49,35,36,3,0,35,NA,0
0,18,46,1,0,-1.2,18,19,3,1,19,NA,0
0,19,62,1,0,1.37,19,15,3,0,19,NA,0
0,12,55,0,0,-0.16,12,9,3,1,9,NA,0
0,33,41,1,0,-0.1,33,32,3,1,32,NA,0
1,22,32,0,0,-0.36,29,22,3,1,22,NA,0
1,27,25,1,0,-0.88,28,27,3,1,27,NA,0
0,43,37,1,1,1.38,43,40,3,0,43,NA,0
0,29,39,1,0,0,29,27,3,1,27,NA,0
1,33,39,0,0,-1.44,32,33,3,1,33,NA,0
1,25,57,0,1,-0.59,23,25,3,1,25,NA,0
0,22,44,1,0,-1.08,22,24,3,1,24,NA,0
1,38,46,1,0,-0.31,42,38,3,1,38,NA,0
1,19,58,1,0,1.01,24,19,3,0,24,NA,0
1,27,45,1,0,0.38,29,27,3,0,29,NA,0
0,29,61,1,0,-0.4,29,33,3,1,33,NA,0
0,18,53,1,0,-0.4,18,22,3,0,18,NA,0
1,22,44,0,0,-1.63,22,22,3,1,22,NA,0
0,31,50,1,0,0.11,31,27,3,1,27,NA,0
1,15,45,0,0,0.8,21,15,3,0,21,NA,0
1,19,51,0,1,2.03,21,19,3,0,21,NA,0
0,3,65,0,0,-0.09,3,3,3,1,3,NA,0
0,29,45,0,0,-0.42,29,25,3,1,25,NA,0
1,20,30,1,0,0.26,24,20,3,1,20,NA,0
1,9,60,0,0,1.7,16,9,3,0,16,NA,0
1,11,66,0,1,0.25,10,11,3,0,10,NA,0
0,28,33,0,0,0.95,28,25,3,1,25,NA,0
1,21,35,0,0,1.2,24,21,3,0,24,NA,0
0,13,49,0,1,-0.19,13,17,3,1,17,NA,0
0,32,43,1,0,-1.26,32,34,3,1,34,NA,0
0,21,67,0,0,-0.34,21,22,3,1,22,NA,0
1,22,49,0,0,-0.67,23,22,3,1,22,NA,0
1,15,66,0,0,0.15,16,15,3,1,15,NA,0
0,27,50,1,0,0.65,27,25,3,0,27,NA,0
1,14,56,1,0,2.15,23,14,3,0,23,NA,0
0,20,58,1,0,-1.23,20,18,3,1,18,NA,0
1,32,46,0,0,-0.58,34,32,3,0,34,NA,0
0,32,35,1,0,-0.67,32,32,3,1,32,NA,0
0,25,52,1,1,-0.77,25,28,3,0,25,NA,0
1,30,36,0,0,1.42,34,30,3,0,34,NA,0
0,0,69,0,0,0.34,0,0,3,1,0,NA,0
1,29,59,1,0,0.83,32,29,3,0,32,NA,0
1,11,39,0,1,0.78,15,11,3,1,11,NA,0
0,15,60,0,1,-0.89,15,20,3,0,15,NA,0
1,24,40,1,1,0.4,24,24,3,0,24,NA,0
0,24,21,1,0,0.06,24,19,3,0,24,NA,0
1,35,52,1,1,0.98,37,35,3,0,37,NA,0
1,24,31,0,0,-0.55,24,24,3,1,24,NA,0
1,14,54,1,0,0.89,19,14,3,0,19,NA,0
1,22,48,1,0,-1.38,19,22,3,1,22,NA,0
1,19,56,1,0,1.47,23,19,3,0,23,NA,0
1,32,20,0,0,0.48,37,32,3,0,37,NA,0
1,10,57,0,0,1.07,14,10,3,0,14,NA,0
1,14,42,0,1,-0.52,14,14,3,1,14,NA,0
0,9,41,0,0,0.13,9,6,3,1,6,NA,0
1,26,35,1,0,-1.16,26,26,3,1,26,NA,0
0,28,46,1,1,0.64,28,27,3,0,28,NA,0
1,20,63,0,1,-0.58,18,20,3,1,20,NA,0
0,5,64,0,0,0.13,5,7,3,0,5,NA,0
1,32,44,0,0,-1.19,30,32,3,0,30,NA,0
1,30,47,1,0,0.67,35,30,3,0,35,NA,0
0,30,39,0,0,-0.94,30,26,3,1,26,NA,0
1,29,51,0,1,-1.74,26,29,3,1,29,NA,0
0,22,58,1,1,-0.53,22,25,3,0,22,NA,0
1,9,64,0,0,0.07,11,9,3,0,11,NA,0
0,27,32,0,0,-0.63,27,27,3,1,27,NA,0
1,26,56,1,0,-0.8,27,26,3,1,26,NA,0
0,24,67,1,0,1.26,24,20,3,1,20,NA,0
1,16,66,0,1,0.3,15,16,3,0,15,NA,0
0,15,44,0,0,1.9,15,11,3,0,15,NA,0
1,17,58,0,0,0.62,17,17,3,0,17,NA,0
0,17,60,1,0,0.51,17,13,3,0,17,NA,0
0,31,32,1,0,-0.8,31,36,3,1,36,NA,0
0,11,55,0,0,0.24,11,5,3,0,11,NA,0
1,25,34,0,0,0.53,26,25,3,0,26,NA,0
0,25,66,0,0,0.49,25,19,3,0,25,NA,0
1,40,29,0,1,-0.67,37,40,3,0,37,NA,0
1,19,46,0,1,0.67,22,19,3,0,22,NA,0
0,38,40,1,1,-1.18,38,41,3,0,38,NA,0
0,10,58,0,0,-0.85,10,8,3,1,8,NA,0
1,21,64,1,0,0.13,21,21,3,0,21,NA,0
0,20,47,0,0,0.97,20,16,3,1,16,NA,0
1,6,48,0,0,0.87,9,6,3,1,6,NA,0
0,46,44,1,0,-0.26,46,41,3,0,46,NA,0
1,30,59,1,1,0.95,28,30,3,0,28,NA,0
0,45,31,1,0,-1.96,45,49,3,1,49,NA,0
1,8,65,0,1,0.7,10,8,3,0,10,NA,0
0,26,25,0,0,-0.05,26,25,3,1,25,NA,0
1,21,32,0,0,0.08,21,21,3,0,21,NA,0
1,33,42,0,0,-0.3,33,33,3,0,33,NA,0
0,22,61,1,1,-1.41,22,25,3,1,25,NA,0
1,22,51,1,0,1.52,28,22,3,0,28,NA,0
0,34,48,1,0,1.24,34,33,3,0,34,NA,0
1,27,31,1,0,-0.02,28,27,3,1,27,NA,0
0,17,37,1,0,1.27,17,11,3,0,17,NA,0
1,19,47,0,1,0.02,19,19,3,0,19,NA,0
1,31,67,1,0,0.33,31,31,3,0,31,NA,0
1,25,47,1,0,1.22,31,25,3,1,25,NA,0
1,12,57,0,0,0.46,13,12,3,0,13,NA,0
0,23,41,0,0,0.59,23,19,3,0,23,NA,0
0,20,53,0,0,1.01,20,15,3,0,20,NA,0
1,20,67,0,0,0.05,21,20,3,0,21,NA,0
1,7,57,0,0,0.79,9,7,3,0,9,NA,0
0,36,44,0,1,-1.65,36,38,3,1,38,NA,0
1,32,34,1,0,-0.65,31,32,3,0,31,NA,0
1,21,69,0,0,0.16,24,21,3,0,24,NA,0
1,29,44,1,1,-1.08,28,29,3,1,29,NA,0
0,10,27,0,0,-0.92,10,7,3,1,7,NA,0
0,20,46,0,0,0.09,20,16,3,1,16,NA,0
0,17,76,1,1,0.08,17,15,3,1,15,NA,0
0,33,31,0,0,-1.15,33,35,3,1,35,NA,0
1,16,54,1,0,0.97,19,16,3,1,16,NA,0
0,29,55,1,0,-0.67,29,29,3,0,29,NA,0
1,26,67,1,0,-1.66,21,26,3,0,21,NA,0
0,34,60,1,1,0.42,34,32,3,1,32,NA,0
1,22,38,1,0,-0.03,24,22,3,0,24,NA,0
1,19,50,0,0,1.57,24,19,3,0,24,NA,0
1,17,46,0,0,0.72,18,17,3,1,17,NA,0
0,31,46,1,0,1.26,31,22,3,0,31,NA,0
0,30,49,1,0,2.3,30,24,3,0,30,NA,0
1,1,75,0,0,-0.68,1,1,3,1,1,NA,0
1,33,38,1,0,0.46,33,33,3,1,33,NA,0
1,21,58,1,0,-0.3,23,21,3,1,21,NA,0
1,29,57,1,1,1.05,29,29,3,0,29,NA,0
0,22,27,1,0,0.24,22,21,3,0,22,NA,0
1,22,47,0,1,1.98,25,22,3,0,25,NA,0
0,33,52,0,0,0.35,33,30,3,1,30,NA,0
1,14,78,0,0,-0.07,14,14,3,0,14,NA,0
0,12,57,0,1,-1.02,12,14,3,0,12,NA,0
0,26,40,1,0,0.7,26,20,3,0,26,NA,0
1,17,58,1,0,0.94,17,17,3,1,17,NA,0
1,40,34,0,1,0.02,39,40,3,0,39,NA,0
1,18,38,0,1,1.78,24,18,3,1,18,NA,0
1,23,35,0,1,-0.38,23,23,3,0,23,NA,1
0,30,27,1,1,1.1,30,27,3,1,27,NA,0
1,19,63,0,0,-1.97,12,19,3,1,19,NA,0
0,14,49,0,0,-0.77,14,14,3,0,14,NA,0
1,14,54,0,1,0.2,16,14,3,1,14,NA,0
0,25,38,1,0,0.13,25,23,3,1,23,NA,0
1,16,51,0,0,0.97,21,16,3,0,21,NA,0
1,6,51,0,1,-0.32,6,6,3,0,6,NA,0
1,16,54,0,0,0.73,17,16,3,0,17,NA,0
1,15,68,1,0,1.62,21,15,3,0,21,NA,0
0,36,58,0,0,1.69,36,32,3,0,36,NA,0
1,32,34,1,0,-0.11,29,32,3,1,32,NA,0
1,29,64,1,0,-0.57,29,29,3,1,29,NA,0
1,4,67,0,0,-0.39,5,4,3,1,4,NA,0
1,21,38,0,0,-0.68,20,21,3,1,21,NA,0
0,45,60,1,0,-1.38,45,45,3,1,45,NA,0
0,3,76,0,0,0.44,3,2,3,0,3,NA,0
1,15,58,0,1,-0.75,15,15,3,1,15,NA,0
0,10,44,0,1,0.63,10,10,3,1,10,NA,0
1,0,72,0,1,-0.19,0,0,3,1,0,NA,0
1,21,51,0,0,0.92,27,21,3,0,27,NA,0
0,9,55,0,0,0.37,9,7,3,0,9,NA,0
1,33,46,1,1,0.51,32,33,3,0,32,NA,0
0,23,42,1,0,0.33,23,19,3,1,19,NA,0
0,39,22,1,0,0.24,39,38,3,1,38,NA,0
0,31,46,0,0,-0.14,31,31,3,0,31,NA,0
1,7,38,0,0,-0.24,8,7,3,0,8,NA,0
1,27,33,1,0,1.87,31,27,3,0,31,NA,0
1,30,50,1,0,-0.65,30,30,3,0,30,NA,0
0,25,44,1,0,0.71,25,24,3,1,24,NA,0
0,28,34,1,1,0.51,28,25,3,0,28,NA,0
0,27,33,1,0,-2.11,27,29,3,1,29,NA,0
1,26,37,1,0,2.04,31,26,3,0,31,NA,0
1,18,58,0,1,0.64,20,18,3,1,18,NA,0
0,34,44,1,0,-0.09,34,30,3,0,34,NA,0
1,32,34,0,1,-0.96,28,32,3,1,32,NA,0
1,19,47,1,0,-0.35,20,19,3,1,19,NA,0
1,23,47,1,0,-0.09,23,23,3,1,23,NA,0
0,0,75,0,0,-0.28,0,0,3,0,0,NA,0
0,19,48,0,0,-0.01,19,21,3,0,19,NA,0
1,17,42,1,1,-1.54,12,17,3,1,17,NA,0
0,23,63,0,1,0.03,23,22,3,1,22,NA,0
0,15,53,1,1,-1.24,15,17,3,1,17,NA,0
1,24,57,0,0,0.12,26,24,3,1,24,NA,0
1,29,57,1,1,0,31,29,3,1,29,NA,0
1,20,50,1,1,1.41,21,20,3,0,21,NA,0
0,8,65,0,0,-2.14,8,8,3,1,8,NA,0
1,27,52,1,1,-1.63,24,27,3,1,27,NA,0
0,12,70,0,1,0.33,12,11,3,1,11,NA,0
1,36,39,1,1,0.29,35,36,3,0,35,NA,0
1,15,45,0,0,1.11,18,15,3,1,15,NA,0
1,22,42,0,1,-1.24,19,22,3,1,22,NA,0
0,19,53,0,0,0.08,19,12,3,0,19,NA,0
1,31,46,1,0,0.15,34,31,3,0,34,NA,0
0,17,53,0,0,0.41,17,15,3,0,17,NA,0
1,18,57,0,0,-0.29,22,18,3,1,18,NA,0
1,23,44,0,0,-0.67,26,23,3,1,23,NA,0
1,39,46,1,0,-1.2,35,39,3,1,39,NA,0
1,13,57,0,0,0.87,18,13,3,1,13,NA,0
1,25,37,1,1,0.28,27,25,3,1,25,NA,0
1,31,39,0,1,0.05,32,31,3,1,31,NA,0
0,10,58,1,0,-0.44,10,8,3,1,8,NA,0
1,23,52,1,0,0.27,25,23,3,1,23,NA,0
0,44,23,1,0,-2.25,44,44,3,1,44,NA,0
1,12,54,1,1,1.88,15,12,3,0,15,NA,0
1,31,66,1,0,-0.4,28,31,3,1,31,NA,0
0,38,46,1,1,0.46,38,35,3,0,38,NA,0
1,20,63,0,0,-1.05,16,20,3,0,16,NA,0
1,26,37,0,0,0.32,25,26,3,1,26,NA,0
1,32,43,0,0,-0.1,33,32,3,1,32,NA,0
0,27,36,0,0,-0.07,27,24,3,1,24,NA,0
1,15,49,0,0,0.71,22,15,3,0,22,NA,0
1,18,57,1,0,0.96,22,18,3,1,18,NA,0
0,7,59,0,0,0.11,7,1,3,0,7,NA,0
0,6,57,0,0,-0.47,6,8,3,1,8,NA,0
0,11,60,0,0,1.78,11,5,3,0,11,NA,0
1,27,42,0,1,0.17,26,27,3,1,27,NA,0
0,30,50,1,0,0.12,30,27,3,0,30,NA,0
0,6,53,0,1,-0.82,6,8,3,1,8,NA,0
0,24,51,1,0,0.07,24,23,3,0,24,NA,0
1,17,50,1,0,0.89,20,17,3,1,17,NA,0
0,10,76,0,1,0.53,10,7,3,0,10,NA,0
1,21,61,1,0,0.26,25,21,3,1,21,NA,0
0,15,65,0,0,-0.5,15,15,3,0,15,NA,0
1,19,30,1,0,0.48,23,19,3,0,23,NA,0
1,25,51,0,1,-0.91,23,25,3,0,23,NA,0
1,25,63,1,0,-0.72,27,25,3,1,25,NA,0
0,30,51,1,1,0.84,30,30,3,0,30,NA,0
1,17,51,1,0,-1.99,17,17,3,1,17,NA,0
1,26,45,1,0,1.48,32,26,3,0,32,NA,0
0,35,59,1,0,0.3,35,32,3,0,35,NA,0
1,8,51,0,0,0.37,9,8,3,0,9,NA,0
1,38,21,1,0,0.05,42,38,3,0,42,NA,0
0,19,45,1,0,-0.55,19,17,3,1,17,NA,0
1,35,36,0,0,0.11,35,35,3,0,35,NA,0
1,22,43,0,1,-0.6,23,22,3,1,22,NA,0
1,22,50,0,0,-0.32,23,22,3,1,22,NA,0
1,18,56,1,0,0.18,20,18,3,1,18,NA,0
0,25,49,1,1,0.62,25,18,3,0,25,NA,0
0,17,57,1,0,0.34,17,15,3,0,17,NA,0
1,14,41,1,0,-0.73,16,14,3,1,14,NA,0
0,26,54,1,0,0.85,26,21,3,0,26,NA,0
1,20,35,0,0,-0.61,23,20,3,0,23,NA,0
1,31,46,1,0,-1.25,32,31,3,1,31,NA,0
1,33,45,1,0,0.01,36,33,3,0,36,NA,0
1,7,69,0,0,1.38,16,7,3,0,16,NA,0
0,26,46,0,0,1.2,26,21,3,0,26,NA,0
0,22,67,0,0,1.06,22,15,3,0,22,NA,0
1,33,60,1,0,0.59,35,33,3,0,35,NA,0
1,12,61,0,0,-0.94,8,12,3,1,12,NA,0
0,24,49,1,0,0.65,24,22,3,1,22,NA,0
0,24,44,0,1,0.3,24,24,3,0,24,NA,0
0,31,44,1,0,1.93,31,23,3,0,31,NA,0
0,23,54,1,0,1.58,23,20,3,0,23,NA,0
0,21,54,1,0,1.32,21,15,3,1,15,NA,0
0,28,57,0,0,-0.44,28,29,3,1,29,1,0
1,15,57,0,0,0.45,18,15,3,0,18,NA,0
0,16,38,0,1,1.7,16,10,3,0,16,NA,1
1,21,59,1,1,-0.86,20,21,3,1,21,NA,0
0,10,63,1,0,0.48,10,7,3,0,10,NA,0
0,19,47,0,0,0.9,19,18,3,0,19,NA,0
1,18,53,0,0,-0.45,17,18,3,1,18,NA,0
0,13,59,0,1,0.18,13,15,3,0,13,NA,1
0,36,69,1,0,0.05,36,32,3,0,36,NA,0
0,13,55,0,0,2.19,13,3,3,0,13,NA,0
1,16,56,1,0,-0.65,16,16,3,1,16,NA,0
1,25,48,1,0,0.38,28,25,3,1,25,NA,0
1,15,42,0,0,-0.94,16,15,3,1,15,NA,0
1,14,46,1,0,1.96,19,14,3,1,14,NA,0
0,28,52,0,1,-0.95,28,31,3,1,31,NA,0
1,21,40,0,1,0.02,24,21,3,1,21,NA,0
0,25,62,0,0,1.06,25,18,3,1,18,NA,0
0,10,59,1,0,0.22,10,4,3,1,4,NA,0
1,24,45,1,0,0.78,26,24,3,1,24,NA,0
0,15,56,0,0,0.69,15,13,3,0,15,NA,0
1,12,47,0,0,0.68,16,12,3,0,16,NA,0
1,20,78,1,0,-0.07,22,20,3,1,20,NA,0
0,24,61,1,0,-0.48,24,22,3,0,24,NA,0
0,33,43,1,0,-0.37,33,30,3,1,30,NA,0
0,17,63,0,1,-0.21,17,20,3,0,17,NA,0
0,45,37,1,1,-1.53,45,48,3,1,48,NA,0
0,22,26,0,0,1.62,22,17,3,0,22,NA,0
0,24,37,0,1,-0.38,24,21,3,1,21,NA,0
1,24,47,0,0,0.37,24,24,3,0,24,NA,0
1,19,48,0,0,1.09,24,19,3,1,19,NA,0
1,0,59,0,0,-0.11,5,0,3,1,0,NA,0
0,12,61,1,1,0.12,12,13,3,0,12,NA,0
1,7,63,0,1,0.57,10,7,3,1,7,NA,0
1,22,34,0,0,-2.22,17,22,3,1,22,NA,0
1,19,59,1,0,-0.09,22,19,3,1,19,NA,0
1,31,55,1,0,-0.04,29,31,3,0,29,NA,0
0,15,51,0,0,0.33,15,14,3,0,15,NA,0
0,9,56,0,0,-1.04,9,9,3,1,9,NA,0
1,30,59,1,1,0.61,30,30,3,0,30,NA,0
0,6,53,0,1,-0.04,6,8,3,1,8,NA,0
0,18,43,1,0,0.58,18,13,3,0,18,NA,0
1,22,47,1,0,-0.58,22,22,3,1,22,NA,0
0,28,47,1,0,0.53,28,23,3,0,28,NA,0
0,17,43,0,0,-0.95,17,15,3,1,15,NA,0
0,7,49,0,1,0.5,7,9,3,1,9,NA,0
1,19,46,1,0,-0.11,20,19,3,1,19,NA,0
1,34,38,1,1,-1.3,31,34,3,1,34,NA,0
0,33,41,1,0,-0.65,33,35,3,0,33,NA,0
1,28,41,1,1,0.13,31,28,3,1,28,NA,0
0,41,56,1,0,-1.22,41,43,3,1,43,NA,0
1,28,55,1,0,-0.14,28,28,3,0,28,NA,0
1,17,44,1,1,1.21,25,17,3,0,25,NA,0
0,19,51,1,1,0.4,19,20,3,0,19,NA,0
0,18,43,0,0,0.44,18,13,3,0,18,NA,0
1,19,36,0,0,1.21,22,19,3,0,22,NA,0
1,12,64,0,0,-0.39,7,12,3,0,7,NA,0
1,12,63,0,0,-0.78,13,12,3,1,12,NA,0
1,23,44,0,1,0,21,23,3,0,21,NA,1
0,4,71,1,1,2.28,4,0,3,0,4,NA,0
1,22,35,0,0,1.01,24,22,3,0,24,NA,0
1,11,79,0,1,0.27,6,11,3,0,6,NA,0
1,30,39,1,0,-0.04,30,30,3,0,30,NA,0
1,25,44,1,1,0.71,30,25,3,0,30,NA,0
1,0,67,0,0,2.32,4,0,3,0,4,NA,0
1,11,55,0,0,1.08,20,11,3,0,20,NA,0
1,0,69,0,1,-0.77,0,0,3,0,0,NA,0
0,44,46,1,0,0.09,44,41,3,0,44,NA,0
1,14,52,0,0,-0.22,16,14,3,1,14,NA,0
1,28,48,1,0,-0.1,27,28,3,1,28,NA,0
0,13,44,0,0,-0.18,13,11,3,0,13,NA,0
1,10,68,0,0,-2.08,6,10,3,1,10,NA,0
1,29,19,0,0,-0.82,29,29,3,1,29,NA,0
1,28,60,1,0,-0.74,29,28,3,1,28,NA,0
1,26,42,1,0,1.57,33,26,3,0,33,NA,0
0,32,50,1,1,-0.71,32,35,3,1,35,NA,0
0,25,36,0,1,-1.46,25,27,3,1,27,NA,0
1,17,43,0,0,-0.39,18,17,3,0,18,NA,0
1,22,45,0,1,-1.12,17,22,3,0,17,NA,0
0,31,47,1,0,-1.25,31,32,3,1,32,NA,0
0,19,49,1,0,0.68,19,17,3,0,19,NA,0
0,5,44,0,0,0.72,5,0,3,0,5,NA,0
0,31,48,1,0,-0.38,31,27,3,1,27,NA,0
0,23,59,0,0,-0.43,23,18,3,0,23,NA,0
0,26,55,1,1,0.04,26,26,3,0,26,NA,0
0,26,55,0,0,0.31,26,25,3,1,25,NA,0
1,30,51,1,1,0.63,34,30,3,0,34,NA,0
0,25,40,1,0,0.01,25,21,3,1,21,NA,0
1,9,53,0,0,1.11,9,9,3,1,9,NA,0
1,4,60,0,0,-0.79,8,4,3,1,4,NA,0
0,29,47,1,0,1.38,29,26,3,0,29,NA,0
0,36,31,0,0,0.49,36,33,3,0,36,NA,0
1,10,61,0,0,-0.58,7,10,3,0,7,NA,0
1,21,45,1,0,0.72,25,21,3,1,21,NA,0
0,31,53,0,1,0.65,31,30,3,0,31,NA,0
0,26,46,1,1,-0.13,26,26,3,0,26,NA,0
0,34,26,0,0,-0.36,34,32,3,1,32,NA,0
1,27,44,1,0,-0.31,32,27,3,1,27,NA,0
1,26,38,1,0,1.21,34,26,3,0,34,NA,0
1,16,56,0,0,-0.62,14,16,3,1,16,NA,0
0,23,38,0,1,1.23,23,25,3,1,25,NA,1
0,24,61,0,0,0.79,24,21,3,1,21,NA,0
0,29,52,0,0,-1.62,29,28,3,1,28,NA,0
1,25,43,1,0,0.37,32,25,3,0,32,NA,0
1,35,22,0,1,0.9,33,35,3,0,33,NA,0
0,22,65,1,0,0.3,22,17,3,0,22,NA,0
1,9,76,0,0,-0.83,9,9,3,1,9,NA,0
